company,ticker,year,AccountsReceivableNetCurrent,Assets,CashAndCashEquivalentsAtCarryingValue,InventoryNet,Liabilities,NetIncomeLoss,Revenues,dsri,aqi,sgi,lvgi,accruals,cash_profit_gap,rev_growth,recv_growth,rev_recv_divergence
Avery Dennison Corp,AVY,2011,877100000.0,4972700000.0,178000000.0,475100000.0,,316900000.0,,,0.9984252835055046,,,0.027932511512860216,0.5616913852950458,,-0.045177443936425,
Avery Dennison Corp,AVY,2016,1001000000.0,4396400000.0,195100000.0,519100000.0,,320700000.0,6086500000.0,,0.8809480972978023,,,0.028568829041943408,0.6083567196757094,,0.1412609736632083,
Avery Dennison Corp,AVY,2017,1180300000.0,5136900000.0,224400000.0,609600000.0,,281800000.0,6613800000.0,1.085112829352147,0.9967430874391229,1.086634354719461,,0.011174054390780432,0.7963094393186657,0.0866343547194611,0.17912087912087912,0.09248652440141802
Avery Dennison Corp,AVY,2018,1189700000.0,5177500000.0,232000000.0,651400000.0,,467400000.0,7159000000.0,0.9312016778875472,0.9863756060356912,1.082433699234933,,0.04546595847416707,0.49636285836542576,0.08243369923493302,0.007964076929594171,-0.07446962230533885
Avery Dennison Corp,AVY,2019,1212200000.0,5488800000.0,253700000.0,663000000.0,,303600000.0,7070100000.0,1.0317242155671724,1.0209192158973726,0.9875820645341528,,0.009091240343973182,0.8356389986824769,-0.012417935465847185,0.01891233083970749,0.031330266305554674
Avery Dennison Corp,AVY,2021,1235200000.0,6083900000.0,252300000.0,717200000.0,,555900000.0,6971500000.0,1.033385416048509,1.0416244335111398,0.9860539454887484,,0.049902200890875915,0.45385860766324876,-0.013946054511251608,0.018973766705164163,0.03291982121641577
Avery Dennison Corp,AVY,2022,1374400000.0,7950500000.0,167200000.0,1009900000.0,,757100000.0,9039300000.0,0.8581580781766482,1.0650224964482689,1.2966076167252385,,0.07419659140934533,0.22084268920882313,0.29660761672523844,0.11269430051813471,-0.18391331620710372
Avery Dennison Corp,AVY,2023,1414900000.0,8209800000.0,215000000.0,920700000.0,,503000000.0,8364300000.0,1.1125455453054494,1.0150877331624382,0.9253260761342139,,0.03508002631001973,0.4274353876739563,-0.07467392386578607,0.029467403958090804,0.10414132782387688
Avery Dennison Corp,AVY,2024,1466200000.0,8404200000.0,329100000.0,978100000.0,,704900000.0,8755700000.0,0.9899339004180812,0.9719664128919425,1.0467941130758103,,0.044715737369410535,0.4668747340048234,0.04679411307581029,0.03625697929182274,-0.010537133783987546
Avery Dennison Corp,AVY,2025,1503900000.0,8801700000.0,202800000.0,975800000.0,,688000000.0,8855500000.0,1.0141531163501514,1.0376582974084947,1.0113982891145197,,0.05512571435063681,0.2947674418604651,0.011398289114519684,0.025712726776701677,0.014314437662181993
BALL Corp,BALL,2009,,6488300000.0,210600000.0,881200000.0,4905300000.0,387900000.0,,,,,,0.027326110075058183,0.54292343387471,,,
BALL Corp,BALL,2010,774300000.0,6927700000.0,152000000.0,1083900000.0,5269600000.0,468000000.0,,,0.8534420492477062,,1.0061296018843087,0.04561398443927999,0.3247863247863248,,,
BALL Corp,BALL,2011,840600000.0,7284600000.0,165800000.0,1072500000.0,5906600000.0,444000000.0,,,1.006741869571539,,1.0659658061058044,0.03819015457266013,0.37342342342342344,,0.08562572646261139,
BANK OF AMERICA CORP /DE/,BAC,2008,,0.0,32857000000.0,,1640891000000.0,4008000000.0,72782000000.0,,,,,,8.197854291417165,,,
BANK OF AMERICA CORP /DE/,BAC,2009,,2330671000000.0,121339000000.0,,2105497000000.0,6276000000.0,119643000000.0,,-0.0,1.643854249677118,0.0,-0.04936904436533513,19.333811344805607,0.643854249677118,,
BANK OF AMERICA CORP /DE/,BAC,2010,,2264909000000.0,108427000000.0,,2036661000000.0,-2238000000.0,110220000000.0,,1.004419346878112,0.9212406910558912,0.9953924333858659,-0.04886068270292537,48.44816800714924,-0.07875930894410872,,
BANK OF AMERICA CORP /DE/,BAC,2011,,2129046000000.0,120102000000.0,,1898945000000.0,1446000000.0,93454000000.0,,0.9910320641066268,0.8478860460896389,0.9918804987464485,-0.055732003911611115,83.05809128630706,-0.1521139539103611,,
BANK OF AMERICA CORP /DE/,BAC,2012,,2209974000000.0,110752000000.0,,1973018000000.0,4188000000.0,83334000000.0,,1.0066729962124241,0.8917114302223553,1.0009595827793039,-0.04821957181396704,26.4450811843362,-0.10828856977764462,,
BANK OF AMERICA CORP /DE/,BAC,2013,,2102273000000.0,131322000000.0,,1869588000000.0,11431000000.0,88942000000.0,,0.9869962666424381,1.0672954616363068,0.9961228815074302,-0.057029225034046484,11.488233750328055,0.06729546163630691,,
BANK OF AMERICA CORP /DE/,BAC,2014,,2104534000000.0,138589000000.0,,1861063000000.0,5520000000.0,85894000000.0,,0.9963884909824031,0.9657304760405657,0.9943707235833845,-0.06322967459779695,25.106702898550726,-0.03426952395943424,,
BANK OF AMERICA CORP /DE/,BAC,2015,,2144287000000.0,159353000000.0,,1888111000000.0,15910000000.0,82965000000.0,,0.9909408706610148,0.9658998300230517,0.9957251605277357,-0.06689542957635801,10.015901948460089,-0.034100169976948334,,
BANK OF AMERICA CORP /DE/,BAC,2016,,2188067000000.0,147738000000.0,,1921872000000.0,17822000000.0,83701000000.0,,1.0073408082690807,1.0088712107515216,0.9975145370854721,-0.059374781485210464,8.289642015486477,0.008871210751521726,,
BANK OF AMERICA CORP /DE/,BAC,2017,,2281234000000.0,157434000000.0,,2014088000000.0,18232000000.0,87126000000.0,,0.9983991314219968,1.0409194633277978,1.0051821385561206,-0.061020482773796986,8.635037297060114,0.04091946332779776,,
BANK OF AMERICA CORP /DE/,BAC,2018,,2354507000000.0,177404000000.0,,2089182000000.0,28147000000.0,91020000000.0,,0.9931965667196544,1.0446938916052613,1.0050037523845161,-0.06339203918272487,6.302767612889473,0.04469389160526135,,
BANK OF AMERICA CORP /DE/,BAC,2019,,2434079000000.0,161560000000.0,,2169269000000.0,27430000000.0,91244000000.0,,1.009703503383531,1.0024609975829488,1.004390164121939,-0.05510503151294596,5.889901567626686,0.0024609975829488024,,
BANK OF AMERICA CORP /DE/,BAC,2020,,2819627000000.0,,,2546703000000.0,17894000000.0,85528000000.0,,1.0710929149547264,0.9373547849721625,1.0134630021233328,,,-0.06264521502783744,,
BANK OF AMERICA CORP /DE/,BAC,2021,,3169495000000.0,,,2899429000000.0,31978000000.0,89113000000.0,,1.0,1.0419160976522308,1.012828161007005,,,0.041916097652230845,,
BANK OF AMERICA CORP /DE/,BAC,2022,,3051375000000.0,,,2778178000000.0,27528000000.0,94950000000.0,,1.0,1.0655011053381662,0.9952726657862894,,,0.06550110533816615,,
BANK OF AMERICA CORP /DE/,BAC,2023,,3180151000000.0,,,2888505000000.0,26305000000.0,102769000000.0,,1.0,1.0823486045286994,0.9976102388843414,,,0.08234860452869931,,
BANK OF AMERICA CORP /DE/,BAC,2024,,3261299000000.0,,,2967336000000.0,26973000000.0,105856000000.0,,1.0,1.030038241103835,1.0017301059407502,,,0.030038241103834813,,
BANK OF AMERICA CORP /DE/,BAC,2025,,3411738000000.0,,,3108495000000.0,30509000000.0,113097000000.0,,1.0,1.068404247279323,1.0013787986999345,,,0.06840424727932286,,
BAXTER INTERNATIONAL INC,BAX,2008,,15405000000.0,2131000000.0,2361000000.0,,2014000000.0,,,,,,-0.007594936708860759,1.0580933465739821,,,
BAXTER INTERNATIONAL INC,BAX,2009,,17354000000.0,2786000000.0,2557000000.0,,2205000000.0,,,0.9770057536266938,,,-0.03347931312665668,1.2634920634920634,,,
BAXTER INTERNATIONAL INC,BAX,2010,,17489000000.0,2685000000.0,2371000000.0,,1420000000.0,,,1.0271441145976414,,,-0.07233117959860484,1.8908450704225352,,,
BAXTER INTERNATIONAL INC,BAX,2011,,19073000000.0,2905000000.0,2628000000.0,,2224000000.0,,,0.998593419149543,,,-0.035704923189849525,1.306205035971223,,,
BAXTER INTERNATIONAL INC,BAX,2012,,20390000000.0,3270000000.0,2803000000.0,,2326000000.0,,,0.9890884799583891,,,-0.046297204512015695,1.405846947549441,,,
BAXTER INTERNATIONAL INC,BAX,2013,,25224000000.0,2733000000.0,3499000000.0,,2012000000.0,,,1.0723139223926115,,,-0.028583888360291784,1.3583499005964215,,,
BAXTER INTERNATIONAL INC,BAX,2014,,26138000000.0,2925000000.0,1577000000.0,,2497000000.0,,,1.0993801095771694,,,-0.01637462697987604,1.171405686824189,,,
BAXTER INTERNATIONAL INC,BAX,2015,,20962000000.0,2213000000.0,1604000000.0,,968000000.0,,,0.988098303546184,,,-0.059393187672931974,2.2861570247933884,,,
BAXTER INTERNATIONAL INC,BAX,2016,,15546000000.0,2801000000.0,1430000000.0,,4965000000.0,10163000000.0,,0.8898793360766007,,,0.13919979415926925,0.5641490433031219,,,
BAXTER INTERNATIONAL INC,BAX,2017,,17111000000.0,3394000000.0,1475000000.0,7995000000.0,602000000.0,10584000000.0,,0.9829718683546669,1.041424776148775,,-0.16316989071357607,5.637873754152824,0.04142477614877497,,
BAXTER INTERNATIONAL INC,BAX,2018,1840000000.0,16843000000.0,2949000000.0,1667000000.0,7713000000.0,1546000000.0,11099000000.0,,0.8619730728067119,1.0486583522297808,0.9800783730643859,-0.08329869975657543,1.907503234152652,0.0486583522297808,,
BAXTER INTERNATIONAL INC,BAX,2019,1896000000.0,18193000000.0,3335000000.0,1653000000.0,10281000000.0,1001000000.0,11362000000.0,1.0065829653383132,1.0079737021229394,1.0236958284530138,1.234034089260698,-0.12829110097290167,3.3316683316683315,0.023695828453013785,0.030434782608695653,0.0067389541556818686
BAXTER INTERNATIONAL INC,BAX,2020,2007000000.0,20019000000.0,3730000000.0,1916000000.0,11293000000.0,1102000000.0,11673000000.0,1.0303418469756562,0.9937267439243357,1.0273719415595846,0.998242162116012,-0.13127528847594785,3.3847549909255896,0.02737194155958458,0.058544303797468354,0.031172362237883774
BAXTER INTERNATIONAL INC,BAX,2021,2629000000.0,33521000000.0,2951000000.0,2453000000.0,24400000000.0,1284000000.0,12146000000.0,1.2589034460402915,1.230925956732591,1.0405208601045146,1.2903452033131044,-0.04973001998747054,2.2982866043613708,0.040520860104514694,0.30991529646238164,0.269394436357867
BAXTER INTERNATIONAL INC,BAX,2022,2571000000.0,28287000000.0,1621000000.0,2679000000.0,22392000000.0,-2433000000.0,10057000000.0,1.1810718463525498,0.9957095563674738,0.8280092211427631,1.087509688456784,-0.1433167179269629,0.666255651459104,-0.17199077885723696,-0.02206162038798022,0.14992915846925675
BAXTER INTERNATIONAL INC,BAX,2023,1719000000.0,28276000000.0,3078000000.0,1918000000.0,19808000000.0,2656000000.0,10360000000.0,0.6490564868919594,1.0071622951980936,1.0301282688674556,0.8849457733803542,-0.01492431744235394,1.1588855421686748,0.030128268867455503,-0.3313885647607935,-0.361516833628249
BAXTER INTERNATIONAL INC,BAX,2024,1679000000.0,25782000000.0,1764000000.0,2046000000.0,18758000000.0,-649000000.0,10636000000.0,0.9513848824970395,1.0322353425093131,1.0266409266409267,1.0385975005542305,-0.09359242882631293,2.7180277349768875,0.02664092664092664,-0.02326934264107039,-0.04991026928199703
BAXTER INTERNATIONAL INC,BAX,2025,1861000000.0,20055000000.0,1966000000.0,2232000000.0,13953000000.0,-957000000.0,11244000000.0,1.0484631443433852,0.8866487705304278,1.0571643474990597,0.9562578216440667,-0.14574918972824732,2.0543364681295717,0.0571643474990598,0.10839785586658725,0.05123350836752745
BECTON DICKINSON & CO,BDX,2008,,7912943000.0,830477000.0,1080426000.0,,1126996000.0,,,,,,0.0374726571390695,0.7368943634227628,,,
BECTON DICKINSON & CO,BDX,2009,,9304624000.0,1394244000.0,1156762000.0,,1231603000.0,,,0.9569226102956762,,,-0.01747958864323803,1.1320563525746528,,,
BECTON DICKINSON & CO,BDX,2012,,11361000000.0,1671000000.0,1241000000.0,,1170000000.0,,,1.0245922957207945,,,-0.044098230789543176,1.4282051282051282,,,
BECTON DICKINSON & CO,BDX,2013,,12149000000.0,1890000000.0,1402000000.0,,1293000000.0,,,0.980296297498548,,,-0.04913984690097951,1.4617169373549883,,,
BECTON DICKINSON & CO,BDX,2014,,12384000000.0,1861000000.0,1495000000.0,,1185000000.0,,,0.9999642977904161,,,-0.05458656330749354,1.570464135021097,,,
BECTON DICKINSON & CO,BDX,2015,1618000000.0,26478000000.0,1424000000.0,1959000000.0,,695000000.0,,,1.1126481040780447,,,-0.027532290958531613,2.0489208633093523,,,
BECTON DICKINSON & CO,BDX,2016,1618000000.0,25586000000.0,1541000000.0,1719000000.0,,976000000.0,12483000000.0,,0.997808780811662,,,-0.02208238880637849,1.5788934426229508,,0.0,
BECTON DICKINSON & CO,BDX,2017,1744000000.0,37734000000.0,14179000000.0,1818000000.0,,1100000000.0,12093000000.0,1.1126354191358139,0.6546502832434423,0.9687575102138909,,-0.3466104839137118,12.89,-0.031242489786109107,0.07787391841779975,0.10911640820390886
BECTON DICKINSON & CO,BDX,2018,2319000000.0,53904000000.0,1140000000.0,2451000000.0,,311000000.0,15983000000.0,1.0060742219227194,1.6804315726889096,1.3216736955263375,,-0.015379192638765212,3.665594855305466,0.32167369552633757,0.3297018348623853,0.008028139336047735
BECTON DICKINSON & CO,BDX,2019,2345000000.0,51765000000.0,536000000.0,2579000000.0,,1233000000.0,17290000000.0,0.934771374650179,1.004675280150384,1.0817743852843646,,0.013464696223316914,0.43471208434712083,0.08177438528436463,0.01121172919361794,-0.07056265609074669
BECTON DICKINSON & CO,BDX,2020,2398000000.0,54012000000.0,2825000000.0,2743000000.0,,874000000.0,16074000000.0,1.0999611869729367,0.9530374790317026,0.9296703296703297,,-0.03612160260682811,3.232265446224256,-0.07032967032967033,0.022601279317697228,0.09293094964736756
BECTON DICKINSON & CO,BDX,2021,2350000000.0,53866000000.0,2283000000.0,2743000000.0,,2092000000.0,19131000000.0,0.8233888388774138,1.0123790963685129,1.1901829040686824,,-0.003545835963316378,1.091300191204589,0.19018290406868235,-0.020016680567139282,-0.21019958463582164
BECTON DICKINSON & CO,BDX,2022,2191000000.0,52934000000.0,1006000000.0,3224000000.0,,1779000000.0,18870000000.0,0.9452360721171735,1.0181102718261403,0.9863572212639172,,0.014603090641175804,0.5654862282181,-0.013642778736082798,-0.06765957446808511,-0.05401679573200231
BECTON DICKINSON & CO,BDX,2023,2534000000.0,52780000000.0,1416000000.0,3273000000.0,,1484000000.0,19372000000.0,1.126579055175976,0.9823044080942318,1.0266030736618972,,0.001288366805608185,0.954177897574124,0.02660307366189719,0.15654952076677317,0.129946447104876
BECTON DICKINSON & CO,BDX,2024,3033000000.0,57286000000.0,1717000000.0,3843000000.0,,1705000000.0,20178000000.0,1.1491114245018859,0.9847643142831218,1.0416064422878382,,-0.0002094752644625214,1.0070381231671555,0.041606442287838115,0.19692186266771902,0.15531542037988091
BECTON DICKINSON & CO,BDX,2025,2994000000.0,55325000000.0,641000000.0,3894000000.0,,1678000000.0,21840000000.0,0.9120210649884242,1.0163706048822965,1.0823669342848647,,0.018743786714866695,0.38200238379022644,0.0823669342848647,-0.012858555885262116,-0.09522549017012683
BERKLEY W R CORP,WRB,2009,,17328596000.0,515430000.0,,13726650000.0,309057000.0,4431178000.0,,,,,-0.011909389543157449,1.6677506091109406,,,
BERKLEY W R CORP,WRB,2010,,17528547000.0,642952000.0,,13818691000.0,446405000.0,4724069000.0,,0.992851569926207,1.0660977735491555,0.9952216260796449,-0.011212965912120383,1.440288527234238,0.06609777354915555,,
BERKLEY W R CORP,WRB,2011,,18403873000.0,911742000.0,,14442991000.0,391211000.0,5155984000.0,,0.9866498232467953,1.0914285968304018,0.9954671309505913,-0.028283774833699406,2.3305633021566368,0.09142859683040193,,
BERKLEY W R CORP,WRB,2012,,20155896000.0,839738000.0,,15820430000.0,510592000.0,5823554000.0,,1.0082892729471282,1.1294748005424378,1.0001571906720208,-0.01633001083157008,1.6446360303334169,0.12947480054243768,,
BERKLEY W R CORP,WRB,2013,,20551796000.0,839738000.0,,16182402000.0,499925000.0,6408534000.0,,1.0008374497911972,1.1004506869859882,1.0031757621563644,-0.01653446735263429,1.6797279591938792,0.10045068698598827,,
BERKLEY W R CORP,WRB,2014,,21716691000.0,674441000.0,,17092557000.0,648884000.0,7128928000.0,,1.0102208698065152,1.1124116685656968,0.9995860341329241,-0.001176836747366346,1.0393860844157046,0.11241166856569693,,
BERKLEY W R CORP,WRB,2015,,21730967000.0,763631000.0,,17097759000.0,503694000.0,7206457000.0,,0.9957852255251322,1.0108752676419233,0.9996472003658953,-0.011961593793778253,1.5160613388287334,0.010875267641923161,,
BERKLEY W R CORP,WRB,2016,,23364844000.0,795285000.0,,18283710000.0,601916000.0,7654184000.0,,1.0011427000863988,1.062128588292416,0.9945836134891879,-0.008276066384179583,1.3212557898444302,0.06212858829241609,,
BERKLEY W R CORP,WRB,2017,,24299917000.0,950471000.0,,18848754000.0,549094000.0,7684764000.0,,0.9947446293049805,1.0039952005334598,0.9912345190153077,-0.016517628434697947,1.730980487858181,0.00399520053345987,,
BERKLEY W R CORP,WRB,2018,,24895977000.0,817602000.0,,19416179000.0,640749000.0,7691651000.0,,1.006528807754898,1.0008961888745054,1.0054413378135454,-0.007103677835177949,1.2760097947870384,0.00089618887450545,,
BERKLEY W R CORP,WRB,2019,,26662144000.0,1023710000.0,,20543802000.0,681944000.0,7902196000.0,,0.9942564690032777,1.0273731868489613,0.9879868357709353,-0.012818399000470479,1.5011643184777637,0.027373186848961294,,
BERKLEY W R CORP,WRB,2020,,28606913000.0,2372366000.0,,22281116000.0,530670000.0,8098925000.0,,0.953687629018084,1.0248954847487963,1.0108348197750903,-0.06437940367770545,4.470510863625228,0.02489548474879641,,
BERKLEY W R CORP,WRB,2021,,32086414000.0,1568843000.0,,25418684000.0,1022490000.0,9455466000.0,,1.0371133068405354,1.1674964269949406,1.0171053409852917,-0.017027549417021174,1.5343357881250672,0.1674964269949407,,
BERKLEY W R CORP,WRB,2022,,33861099000.0,1449346000.0,,27092938000.0,1381062000.0,11166499000.0,,1.0064047785922074,1.180957025280404,1.010004187286767,-0.002016591369346872,1.0494431097228074,0.18095702528040394,,
BERKLEY W R CORP,WRB,2023,,37202015000.0,1363195000.0,,29732778000.0,1381359000.0,12142938000.0,,1.0064350831463649,1.0874436114667632,0.9988815029539265,0.00048825312284831883,0.9868506304298883,0.08744361146676322,,
BERKLEY W R CORP,WRB,2024,,40567268000.0,1974747000.0,,32159829000.0,1756115000.0,13638752000.0,,0.9875069242729594,1.1231838620933419,0.9919024090071229,-0.005389369577463289,1.1244975414480258,0.12318386209334183,,
BERKLEY W R CORP,WRB,2025,,44071071000.0,2539938000.0,,34359177000.0,1779403000.0,14707856000.0,,0.9905873700369621,1.078387230737827,0.9834474946244379,-0.017257011975043673,1.4274102044337342,0.07838723073782704,,
BERKSHIRE HATHAWAY INC,BRK-B,2008,,267399000000.0,25539000000.0,,153692000000.0,4994000000.0,107786000000.0,,,,,-0.07683274806562478,5.113936724068883,,,
BERKSHIRE HATHAWAY INC,BRK-B,2009,,297119000000.0,30558000000.0,6147000000.0,161334000000.0,8055000000.0,112493000000.0,,0.9690130680746005,1.0436698643608633,0.9447219227030836,-0.07573733083377367,3.7936685288640595,0.04366986436086319,,
BERKSHIRE HATHAWAY INC,BRK-B,2010,,372229000000.0,38227000000.0,7101000000.0,209295000000.0,12967000000.0,136185000000.0,,1.002010193853851,1.210608660094406,1.0355073143528513,-0.06786145088104366,2.9480219017505975,0.21060866009440588,,
BERKSHIRE HATHAWAY INC,BRK-B,2011,,392647000000.0,37299000000.0,8975000000.0,223686000000.0,10254000000.0,143688000000.0,,1.0044670709330947,1.0550941733671109,1.0131829484284365,-0.06887866200429393,3.6375073142188414,0.055094173367110914,,
BERKSHIRE HATHAWAY INC,BRK-B,2012,,427452000000.0,46992000000.0,9675000000.0,235864000000.0,14824000000.0,162463000000.0,,0.9833158862697626,1.1306650520572352,0.9685851050345545,-0.07525523333614066,3.1699946033459256,0.1306650520572351,,
BERKSHIRE HATHAWAY INC,BRK-B,2013,,484624000000.0,45907000000.0,9860000000.0,260446000000.0,19476000000.0,182150000000.0,,1.0201705498570148,1.1211783606113392,0.9739540501802584,-0.05453918914457394,2.35710618196755,0.1211783606113392,,
BERKSHIRE HATHAWAY INC,BRK-B,2014,,525867000000.0,60033000000.0,10236000000.0,282840000000.0,19872000000.0,194699000000.0,,0.9790351973040716,1.068893768871809,1.0008111529872774,-0.07637102157009282,3.020984299516908,0.06889376887180895,,
BERKSHIRE HATHAWAY INC,BRK-B,2015,,552257000000.0,67161000000.0,11916000000.0,293630000000.0,24083000000.0,210943000000.0,,0.9889612149610665,1.0834313478754385,0.988540086868071,-0.07800353820775473,2.788730639870448,0.0834313478754385,,
BERKSHIRE HATHAWAY INC,BRK-B,2016,,620854000000.0,28048000000.0,15727000000.0,335426000000.0,24074000000.0,215114000000.0,,1.0848273766212153,1.0197731140639887,1.01612712303231,-0.00640086074987034,1.1650743540749355,0.01977311406398885,,
BERKSHIRE HATHAWAY INC,BRK-B,2017,,702095000000.0,31583000000.0,17366000000.0,350141000000.0,44940000000.0,239933000000.0,,1.0008491029331885,1.1153760331731082,0.9230810764959861,0.01902449098768685,0.7027814864263462,0.11537603317310821,,
BERKSHIRE HATHAWAY INC,BRK-B,2018,,707794000000.0,,19069000000.0,355294000000.0,4021000000.0,247837000000.0,,1.0459828879767044,1.0329425297895662,1.0065466531095912,,,0.03294252978956625,,
BERKSHIRE HATHAWAY INC,BRK-B,2019,,817729000000.0,,19852000000.0,389166000000.0,81417000000.0,254616000000.0,,1.0027382352360255,1.027352655172553,0.948078927914076,,,0.027352655172552927,,
BERKSHIRE HATHAWAY INC,BRK-B,2020,,873729000000.0,,19208000000.0,422393000000.0,42521000000.0,245579000000.0,,1.002350111935881,0.9645073365381595,1.0158146479749925,,,-0.03549266346184057,,
BERKSHIRE HATHAWAY INC,BRK-B,2021,,959388000000.0,,20954000000.0,,89937000000.0,276185000000.0,,1.0001461389673225,1.1246279201397513,,,,0.12462792013975137,,
BERKSHIRE HATHAWAY INC,BRK-B,2022,,948465000000.0,,25366000000.0,466784000000.0,-22759000000.0,302020000000.0,,0.9949872579055966,1.0935423719608233,,,,0.09354237196082336,,
BERKSHIRE HATHAWAY INC,BRK-B,2023,,1069978000000.0,,25856000000.0,499208000000.0,96223000000.0,364482000000.0,,1.0026501594723802,1.2068141182703132,0.9480080743584368,,,0.20681411827031324,,
BERKSHIRE HATHAWAY INC,BRK-B,2024,,1153881000000.0,,24008000000.0,502226000000.0,88995000000.0,371433000000.0,,1.0034418500970022,1.0190709006206067,0.9328922423746481,,,0.01907090062060678,,
BERKSHIRE HATHAWAY INC,BRK-B,2025,,1222176000000.0,,24424000000.0,502473000000.0,66968000000.0,371444000000.0,,1.00083974856069,1.000029615031513,0.9445844876230611,,,2.9615031513085805e-05,,
BEST BUY CO INC,BBY,2009,,15826000000.0,498000000.0,4753000000.0,,1003000000.0,,,,,,0.031909515986351576,0.4965104685942173,,,
BEST BUY CO INC,BBY,2010,,18302000000.0,1826000000.0,5486000000.0,,1317000000.0,,,0.8986486510924021,,,-0.027811168178341165,1.3864844343204252,,,
BEST BUY CO INC,BBY,2011,,17849000000.0,1103000000.0,5897000000.0,,1277000000.0,,,1.012224111774587,,,0.00974844529105272,0.8637431480031323,,,
BEST BUY CO INC,BBY,2012,,16005000000.0,1199000000.0,5731000000.0,,-1231000000.0,,,0.9328571306396238,,,-0.15182755388940955,0.9740048740861088,,,
BEST BUY CO INC,BBY,2014,,13990000000.0,2678000000.0,5376000000.0,,532000000.0,,,0.7483163298459939,,,-0.1533952823445318,5.033834586466165,,,
BEST BUY CO INC,BBY,2015,,15245000000.0,2432000000.0,5174000000.0,,1233000000.0,,,1.1809537880388514,,,-0.07864873729091505,1.97242497972425,,,
BEST BUY CO INC,BBY,2016,,13519000000.0,1976000000.0,5051000000.0,,897000000.0,,,0.9583515768864368,,,-0.07981359568015385,2.2028985507246377,,,
BEST BUY CO INC,BBY,2017,,13856000000.0,2240000000.0,4864000000.0,,1228000000.0,39403000000.0,,1.0147536353145246,,,-0.07303695150115473,1.8241042345276872,,,
BEST BUY CO INC,BBY,2018,,13049000000.0,1101000000.0,5209000000.0,,1000000000.0,42151000000.0,,1.059799392664688,1.069740882673908,,-0.007740056709326385,1.101,0.06974088267390807,,
BEST BUY CO INC,BBY,2019,,12901000000.0,1980000000.0,5409000000.0,,1464000000.0,42879000000.0,,0.8273087324212782,1.0172712391165097,,-0.03999689946515774,1.3524590163934427,0.01727123911650969,,
BEST BUY CO INC,BBY,2020,,15591000000.0,2229000000.0,5174000000.0,,1541000000.0,43638000000.0,,1.229187199008322,1.017700972504023,,-0.04412802257712783,1.446463335496431,0.017700972504022947,,
BEST BUY CO INC,BBY,2021,,19067000000.0,5494000000.0,5612000000.0,,1798000000.0,47262000000.0,,0.7950261155805478,1.0830468857417848,,-0.19384276498662611,3.0556173526140156,0.08304688574178468,,
BEST BUY CO INC,BBY,2022,,17504000000.0,2936000000.0,5965000000.0,,2454000000.0,51761000000.0,,1.1771379490670582,1.0951927552790826,,-0.02753656307129799,1.1964140179299103,0.09519275527908257,,
BEST BUY CO INC,BBY,2023,,15803000000.0,1874000000.0,5140000000.0,,1419000000.0,46298000000.0,,1.131585323594679,0.8944572168234771,,-0.02879200151869898,1.3206483439041579,-0.10554278317652287,,
BEST BUY CO INC,BBY,2024,,14967000000.0,1447000000.0,4958000000.0,,1241000000.0,43452000000.0,,1.0285858379845376,0.938528662145233,,-0.013763613282554954,1.1659951651893634,-0.061471337854766946,,
BEST BUY CO INC,BBY,2025,,14782000000.0,1578000000.0,5085000000.0,,927000000.0,41528000000.0,,0.9601274329647878,0.9557212556384056,,-0.04404004870788797,1.7022653721682848,-0.0442787443615944,,
BEST BUY CO INC,BBY,2026,,14670000000.0,1738000000.0,5230000000.0,,1069000000.0,41691000000.0,,0.9558815012510314,1.0039250626083607,,-0.04560327198364008,1.6258185219831618,0.003925062608360624,,
BIO-TECHNE Corp,TECH,2009,,472005000.0,160940000.0,,,105242000.0,,,,,,-0.11800298725649093,1.5292373767127192,,,
BIO-TECHNE Corp,TECH,2010,30850000.0,518816000.0,94139000.0,13737000.0,,109776000.0,,,1.1116511800452031,,,0.030139779806328256,0.857555385512316,,,
BIO-TECHNE Corp,TECH,2011,35914000.0,617670000.0,77613000.0,44906000.0,,112302000.0,,,1.0148626752295136,,,0.056161056875030355,0.6911096863813645,,0.16414910858995138,
BIO-TECHNE Corp,TECH,2012,35668000.0,719324000.0,116675000.0,38277000.0,,112331000.0,,,0.9885705822175421,,,-0.006039003286418916,1.0386714264094505,,-0.0068496964971877265,
BIO-TECHNE Corp,TECH,2013,38183000.0,778098000.0,163786000.0,34877000.0,,112561000.0,,,0.9464053127931442,,,-0.06583360964814201,1.455086575279182,,0.07051138275204666,
BIO-TECHNE Corp,TECH,2014,55001000.0,862491000.0,318568000.0,38847000.0,,110948000.0,,,0.7501793462321305,,,-0.24072135245469228,2.87132710819483,,0.44045779535395335,
BIO-TECHNE Corp,TECH,2015,70034000.0,1063360000.0,54532000.0,49577000.0,,107735000.0,,,1.6024966087317776,,,0.05003291453505868,0.5061679120063118,,0.2733223032308503,
BIO-TECHNE Corp,TECH,2016,93393000.0,1129581000.0,64237000.0,57102000.0,,104476000.0,,,0.9685110980429484,,,0.03562294337457871,0.6148493433898694,,0.33353799583059657,
BIO-TECHNE Corp,TECH,2017,116830000.0,1558219000.0,91612000.0,60151000.0,,76086000.0,,,1.0218878741799045,,,-0.009963939600274415,1.204058565307678,,0.250950285353292,
BIO-TECHNE Corp,TECH,2018,120296000.0,1593202000.0,121990000.0,85648000.0,,126150000.0,,,0.9595694145279194,,,0.0026110938851445077,0.9670233848592945,,0.029667037575965078,
